Time(sec), Time(n_sec), robot_x, robot_y, robot_z, robot_roll, robot_pitch, robot_yaw, cam_in_robot_x, cam_in_robot_y, cam_in_robot_z, cam_in_robot_roll, cam_in_robot_pitch, cam_in_robot_yaw, cam_in_world_x, cam_in_world_y, cam_in_world_z, cam_in_world_roll, cam_in_world_pitch, cam_in_world_yaw
1649827453,0, 0.209624, 0.131656, -0.000698, -0.015708, 0.064577, 0.870919, 0.100000, 0.000000, 0.000000, 0.015708, -0.064577, 0.000000, 0.273902, 0.207988, -0.007151, 0.000033, 0.000008, 0.871933
1649827453,0, 0.209624, 0.131656, -0.000698, -0.015708, 0.064577, 0.870919, 0.100000, 0.000000, 0.000000, 0.015708, -0.064577, 0.000000, 0.273902, 0.207988, -0.007151, 0.000033, 0.000008, 0.871933
1649827453,100000000, 0.228847, 0.147602, -0.000762, -0.024435, 0.015708, 0.872665, 0.100000, 0.000000, 0.000000, 0.024435, -0.015708, 0.000000, 0.293117, 0.224197, -0.002333, 0.000003, 0.000005, 0.873048
1649827453,200000000, 0.248211, 0.165503, 0.099174, -0.015708, -0.013963, 0.872665, 0.100000, 0.000000, 0.000000, 0.015708, 0.013963, -0.000000, 0.312483, 0.242100, 0.100570, 0.000002, -0.000002, 0.872445
1649827453,300000000, 0.255348, 0.168088, 0.199151, 0.000000, -0.038397, 0.874410, 0.100000, 0.000000, 0.000000, 0.000000, 0.038397, 0.000000, 0.319446, 0.244748, 0.202990, 0.000000, -0.000000, 0.874410
1649827453,400000000, 0.269349, 0.177415, 0.299105, 0.005236, -0.038397, 0.876155, 0.100000, 0.000000, 0.000000, -0.005236, 0.038397, 0.000000, 0.333313, 0.254187, 0.302943, -0.000004, -0.000001, 0.876356
1649827453,500000000, 0.304689, 0.204959, 0.398988, 0.001745, -0.026180, 0.877901, 0.100000, 0.000000, 0.000000, -0.001745, 0.026180, 0.000000, 0.368544, 0.281872, 0.401605, -0.000001, -0.000000, 0.877946
1649827453,600000000, 0.317352, 0.210530, 0.498946, 0.003491, -0.015708, 0.877901, 0.100000, 0.000000, 0.000000, -0.003491, 0.015708, -0.000000, 0.381221, 0.287461, 0.500517, -0.000000, -0.000000, 0.877955
1649827453,700000000, 0.236132, 0.266491, 0.599217, 0.003491, -0.005236, 0.879646, 0.100000, 0.000000, 0.000000, -0.003491, 0.005236, 0.000000, 0.299874, 0.343541, 0.599741, -0.000000, -0.000000, 0.879664
1649827453,800000000, 0.238932, 0.274371, 0.799209, 0.005236, 0.000000, 0.881391, 0.100000, 0.000000, 0.000000, -0.005236, 0.000000, 0.000000, 0.302540, 0.351534, 0.799209, -0.000000, -0.000000, 0.881391
1649827453,900000000, 0.287525, 0.252331, 0.999048, 0.005236, 0.005236, 0.881391, 0.100000, 0.000000, 0.000000, -0.005236, -0.005236, 0.000000, 0.351132, 0.329492, 0.998524, -0.000000, 0.000000, 0.881364
1649827454,0, 0.293336, 0.258128, 1.299030, 0.008727, 0.003491, 0.881391, 0.100000, 0.000000, 0.000000, -0.008727, -0.003491, -0.000000, 0.356944, 0.335290, 1.298681, -0.000000, 0.000000, 0.881361
1649827454,100000000, 0.396698, 0.265915, 1.498687, 0.010472, -0.000000, 0.881391, 0.100000, 0.000000, 0.000000, -0.010472, 0.000000, 0.000000, 0.460306, 0.343077, 1.498687, 0.000000, -0.000000, 0.881391
1649827454,200000000, 0.409215, 0.272132, 1.698647, 0.010472, -0.000000, 0.881391, 0.100000, 0.000000, 0.000000, -0.010472, 0.000000, 0.000000, 0.472822, 0.349294, 1.698647, 0.000000, -0.000000, 0.881391
1649827454,300000000, 0.483301, 0.272242, 1.898401, 0.008727, -0.000000, 0.881391, 0.100000, 0.000000, 0.000000, -0.008727, 0.000000, 0.000000, 0.546908, 0.349404, 1.898401, 0.000000, -0.000000, 0.881391
1649827454,400000000, 0.500651, 0.277743, 2.098344, 0.008727, 0.001745, 0.881391, 0.100000, 0.000000, 0.000000, -0.008727, -0.001745, 0.000000, 0.564259, 0.354905, 2.098170, -0.000000, 0.000000, 0.881376
1649827454,500000000, 0.514649, 0.276981, 2.198298, 0.006981, 0.005236, 0.881391, 0.100000, 0.000000, 0.000000, -0.006981, -0.005236, -0.000000, 0.578256, 0.354142, 2.197775, -0.000000, 0.000000, 0.881355
1649827454,600000000, 0.531536, 0.281832, 2.298243, 0.006981, 0.006981, 0.881391, 0.100000, 0.000000, 0.000000, -0.006981, -0.006981, -0.000000, 0.595142, 0.358992, 2.297545, -0.000000, 0.000000, 0.881343
1649827454,700000000, 0.514134, 0.271280, 2.398301, 0.026180, 0.006981, 0.881391, 0.100000, 0.000000, 0.000000, -0.026180, -0.006981, 0.000000, 0.577741, 0.348441, 2.397603, -0.000001, 0.000002, 0.881209
1649827454,800000000, 0.521555, 0.279291, 2.398276, 0.120428, 0.008727, 0.881391, 0.100000, 0.000000, 0.000000, -0.120428, -0.008727, 0.000000, 0.585161, 0.356451, 2.397404, -0.000005, 0.000063, 0.880343
1649827454,900000000, 0.421339, 0.307766, 2.498611, 0.193732, 0.008727, 0.881391, 0.100000, 0.000000, 0.000000, -0.193732, -0.008727, -0.000000, 0.484945, 0.384926, 2.497738, -0.000007, 0.000163, 0.879711
1649827455,0, 0.389723, 0.339583, 2.498716, 0.228638, 0.010472, 0.881391, 0.100000, 0.000000, 0.000000, -0.228638, -0.010472, -0.000000, 0.453327, 0.416741, 2.497669, -0.000013, 0.000273, 0.879018
1649827455,100000000, 0.321076, 0.438827, 2.498945, 0.230383, 0.010472, 0.881391, 0.100000, 0.000000, 0.000000, -0.230383, -0.010472, -0.000000, 0.384681, 0.515985, 2.497897, -0.000013, 0.000277, 0.879000
1649827455,200000000, 0.249243, 0.503712, 2.599184, 0.216421, 0.006981, 0.881391, 0.100000, 0.000000, 0.000000, -0.216421, -0.006981, 0.000000, 0.312850, 0.580872, 2.598486, -0.000005, 0.000163, 0.879892
1649827455,300000000, 0.156874, 0.566813, 2.599492, 0.174533, 0.005236, 0.883137, 0.100000, 0.000000, 0.000000, -0.174533, -0.005236, -0.000000, 0.220346, 0.644085, 2.598968, -0.000002, 0.000080, 0.882227
1649827455,400000000, 0.063927, 0.644421, 2.699802, 0.038397, 0.003491, 0.881391, 0.100000, 0.000000, 0.000000, -0.038397, -0.003491, 0.000000, 0.127534, 0.721583, 2.699453, -0.000000, 0.000003, 0.881257
1649827455,500000000, -0.035174, 0.692289, 2.700132, -0.102974, 0.003491, 0.881391, 0.100000, 0.000000, 0.000000, 0.102974, -0.003491, 0.000000, 0.028433, 0.769451, 2.699783, 0.000001, 0.000018, 0.881750
1649827455,600000000, -0.108919, 0.751640, 2.800378, -0.167552, 0.003491, 0.881391, 0.100000, 0.000000, 0.000000, 0.167552, -0.003491, 0.000000, -0.045311, 0.828802, 2.800029, 0.000001, 0.000049, 0.881973
1649827455,700000000, -0.204425, 0.782847, 2.800696, -0.172788, 0.005236, 0.881391, 0.100000, 0.000000, 0.000000, 0.172788, -0.005236, -0.000000, -0.140818, 0.860008, 2.800173, 0.000002, 0.000078, 0.882291
1649827455,800000000, -0.249966, 0.818465, 2.900849, -0.146608, 0.006981, 0.881391, 0.100000, 0.000000, 0.000000, 0.146608, -0.006981, 0.000000, -0.186360, 0.895626, 2.900150, 0.000004, 0.000075, 0.882411
1649827455,900000000, -0.221459, 0.821154, 3.000754, -0.106465, 0.008727, 0.881391, 0.100000, 0.000000, 0.000000, 0.106465, -0.008727, 0.000000, -0.157854, 0.898313, 2.999882, 0.000004, 0.000049, 0.882319
1649827456,0, -0.240540, 0.839082, 3.200819, -0.071558, 0.005236, 0.881391, 0.100000, 0.000000, 0.000000, 0.071558, -0.005236, -0.000000, -0.176933, 0.916243, 3.200295, 0.000001, 0.000013, 0.881766
1649827456,100000000, -0.299901, 0.858134, 3.301017, -0.048869, 0.005236, 0.881391, 0.100000, 0.000000, 0.000000, 0.048869, -0.005236, -0.000000, -0.236294, 0.935295, 3.300493, 0.000001, 0.000006, 0.881647
1649827456,200000000, -0.315694, 0.869938, 3.501071, 0.012217, 0.003491, 0.883137, 0.100000, 0.000000, 0.000000, -0.012217, -0.003491, 0.000000, -0.252222, 0.947211, 3.500722, -0.000000, 0.000000, 0.883094
1649827456,300000000, -0.306823, 0.863505, 3.601042, 0.059341, 0.001745, 0.883137, 0.100000, 0.000000, 0.000000, -0.059341, -0.001745, -0.000000, -0.243350, 0.940778, 3.600867, -0.000000, 0.000003, 0.883033
1649827456,400000000, -0.325638, 0.875307, 3.601104, 0.026180, 0.005236, 0.883137, 0.100000, 0.000000, 0.000000, -0.026180, -0.005236, -0.000000, -0.262166, 0.952580, 3.600581, -0.000000, 0.000002, 0.883000
1649827456,500000000, -0.374142, 0.922670, 3.701267, -0.001745, 0.008727, 0.883137, 0.100000, 0.000000, 0.000000, 0.001745, -0.008727, -0.000000, -0.310671, 0.999940, 3.700394, 0.000000, 0.000000, 0.883152
1649827456,600000000, -0.397700, 0.938357, 3.701345, 0.064577, 0.010472, 0.883137, 0.100000, 0.000000, 0.000000, -0.064577, -0.010472, 0.000000, -0.334230, 1.015626, 3.700298, -0.000004, 0.000022, 0.882461
1649827456,700000000, -0.424031, 0.917759, 3.701433, 0.141372, 0.010472, 0.883137, 0.100000, 0.000000, 0.000000, -0.141372, -0.010472, -0.000000, -0.360561, 0.995029, 3.700385, -0.000008, 0.000104, 0.881661
1649827456,800000000, -0.468234, 0.945718, 3.801580, 0.164061, 0.012217, 0.884882, 0.100000, 0.000000, 0.000000, -0.164061, -0.012217, -0.000000, -0.404901, 1.023096, 3.800359, -0.000012, 0.000164, 0.882887
1649827456,900000000, -0.485712, 0.941267, 3.801639, 0.036652, 0.012217, 0.884882, 0.100000, 0.000000, 0.000000, -0.036652, -0.012217, 0.000000, -0.422378, 1.018645, 3.800417, -0.000003, 0.000008, 0.884434
1649827457,0, -0.526482, 0.965641, 3.801774, -0.050615, 0.010472, 0.884882, 0.100000, 0.000000, 0.000000, 0.050615, -0.010472, -0.000000, -0.463147, 1.043021, 3.800727, 0.000003, 0.000013, 0.885412
1649827457,100000000, -0.492571, 0.928632, 3.801661, -0.083776, 0.008727, 0.884882, 0.100000, 0.000000, 0.000000, 0.083776, -0.008727, -0.000000, -0.429236, 1.006013, 3.800789, 0.000003, 0.000031, 0.885612
1649827457,200000000, -0.514776, 0.938202, 3.801735, -0.083776, 0.005236, 0.884882, 0.100000, 0.000000, 0.000000, 0.083776, -0.005236, 0.000000, -0.451439, 1.015585, 3.801212, 0.000001, 0.000018, 0.885320
1649827457,300000000, -0.554735, 0.912941, 3.701868, -0.071558, 0.005236, 0.884882, 0.100000, 0.000000, 0.000000, 0.071558, -0.005236, -0.000000, -0.491398, 0.990324, 3.701344, 0.000001, 0.000013, 0.885256
1649827457,400000000, -0.567509, 0.910443, 3.701910, -0.059341, 0.005236, 0.884882, 0.100000, 0.000000, 0.000000, 0.059341, -0.005236, -0.000000, -0.504172, 0.987826, 3.701387, 0.000001, 0.000009, 0.885192
1649827457,500000000, -0.524069, 0.870988, 3.701766, -0.048869, 0.005236, 0.884882, 0.100000, 0.000000, 0.000000, 0.048869, -0.005236, -0.000000, -0.460732, 0.948371, 3.701242, 0.000001, 0.000006, 0.885138
1649827457,600000000, -0.523223, 0.857629, 3.701763, -0.040143, 0.005236, 0.886627, 0.100000, 0.000000, 0.000000, 0.040143, -0.005236, 0.000000, -0.460021, 0.935123, 3.701239, 0.000001, 0.000004, 0.886837
1649827457,700000000, -0.537237, 0.894468, 3.701810, -0.031416, 0.005236, 0.907571, 0.100000, 0.000000, 0.000000, 0.031416, -0.005236, -0.000000, -0.475672, 0.973268, 3.701286, 0.000000, 0.000003, 0.907736
1649827457,800000000, -0.532282, 0.880305, 3.701793, -0.026180, 0.005236, 0.938987, 0.100000, 0.000000, 0.000000, 0.026180, -0.005236, 0.000000, -0.473223, 0.961000, 3.701270, 0.000000, 0.000002, 0.939124
1649827457,900000000, -0.539401, 0.899453, 3.601816, -0.019199, 0.005236, 0.961676, 0.100000, 0.000000, 0.000000, 0.019199, -0.005236, -0.000000, -0.482187, 0.981467, 3.601293, 0.000000, 0.000001, 0.961777
1649827458,0, -0.532245, 0.884971, 3.601792, -0.013963, 0.003491, 0.968658, 0.100000, 0.000000, 0.000000, 0.013963, -0.003491, 0.000000, -0.475605, 0.967383, 3.601443, 0.000000, 0.000000, 0.968706
1649827458,100000000, -0.488600, 0.893167, 3.601647, -0.012217, 0.003491, 0.968658, 0.100000, 0.000000, 0.000000, 0.012217, -0.003491, 0.000000, -0.431959, 0.975579, 3.601298, 0.000000, 0.000000, 0.968700
1649827458,200000000, -0.476139, 0.878424, 3.601606, -0.008727, 0.003491, 0.968658, 0.100000, 0.000000, 0.000000, 0.008727, -0.003491, 0.000000, -0.419499, 0.960837, 3.601257, 0.000000, 0.000000, 0.968688
1649827458,300000000, -0.432250, 0.881958, 3.601459, -0.005236, 0.003491, 0.968658, 0.100000, 0.000000, 0.000000, 0.005236, -0.003491, 0.000000, -0.375609, 0.964370, 3.601110, 0.000000, 0.000000, 0.968676
1649827458,400000000, -0.416609, 0.867998, 3.601407, -0.001745, 0.003491, 0.968658, 0.100000, 0.000000, 0.000000, 0.001745, -0.003491, 0.000000, -0.359968, 0.950410, 3.601058, 0.000000, 0.000000, 0.968664
1649827458,500000000, -0.405497, 0.865512, 3.601370, 0.000000, 0.003491, 0.968658, 0.100000, 0.000000, 0.000000, 0.000000, -0.003491, 0.000000, -0.348857, 0.947924, 3.601021, 0.000000, 0.000000, 0.968658
1649827458,600000000, -0.389337, 0.851291, 3.601317, 0.001745, 0.003491, 0.968658, 0.100000, 0.000000, 0.000000, -0.001745, -0.003491, -0.000000, -0.332697, 0.933703, 3.600968, -0.000000, 0.000000, 0.968652
1649827458,700000000, -0.333458, 0.841821, 3.601130, 0.001745, 0.005236, 0.968658, 0.100000, 0.000000, 0.000000, -0.001745, -0.005236, 0.000000, -0.276818, 0.924232, 3.600607, -0.000000, 0.000000, 0.968649
1649827458,800000000, -0.313669, 0.827944, 3.601065, 0.003491, 0.005236, 0.968658, 0.100000, 0.000000, 0.000000, -0.003491, -0.005236, 0.000000, -0.257029, 0.910355, 3.600541, -0.000000, 0.000000, 0.968639
1649827458,900000000, -0.266766, 0.798559, 3.600908, 0.005236, 0.005236, 0.968658, 0.100000, 0.000000, 0.000000, -0.005236, -0.005236, 0.000000, -0.210126, 0.880971, 3.600385, -0.000000, 0.000000, 0.968630
1649827459,0, -0.244592, 0.783517, 3.600835, 0.005236, 0.006981, 0.968658, 0.100000, 0.000000, 0.000000, -0.005236, -0.006981, -0.000000, -0.187953, 0.865927, 3.600136, -0.000000, 0.000000, 0.968621
1649827459,100000000, -0.204062, 0.758530, 3.600700, 0.010472, 0.006981, 0.968658, 0.100000, 0.000000, 0.000000, -0.010472, -0.006981, 0.000000, -0.147423, 0.840940, 3.600001, -0.000000, 0.000000, 0.968585
1649827459,200000000, -0.180803, 0.743342, 3.600622, 0.012217, 0.006981, 0.968658, 0.100000, 0.000000, 0.000000, -0.012217, -0.006981, 0.000000, -0.124163, 0.825753, 3.599924, -0.000000, 0.000001, 0.968572
1649827459,300000000, -0.092984, 0.686797, 3.600330, 0.010472, 0.006981, 0.968658, 0.100000, 0.000000, 0.000000, -0.010472, -0.006981, 0.000000, -0.036344, 0.769208, 3.599632, -0.000000, 0.000000, 0.968585
1649827459,400000000, -0.063759, 0.668549, 3.600232, 0.005236, 0.006981, 0.968658, 0.100000, 0.000000, 0.000000, -0.005236, -0.006981, -0.000000, -0.007120, 0.750960, 3.599534, -0.000000, 0.000000, 0.968621
1649827459,500000000, -0.054728, 0.641091, 3.600202, 0.005236, 0.006981, 0.968658, 0.100000, 0.000000, 0.000000, -0.005236, -0.006981, -0.000000, 0.001912, 0.723501, 3.599504, -0.000000, 0.000000, 0.968621
1649827459,600000000, -0.026418, 0.621829, 3.600108, 0.003491, 0.006981, 0.968658, 0.100000, 0.000000, 0.000000, -0.003491, -0.006981, -0.000000, 0.030221, 0.704240, 3.599410, -0.000000, 0.000000, 0.968633
1649827459,700000000, -0.013601, 0.628123, 3.600065, 0.001745, 0.005236, 0.968658, 0.100000, 0.000000, 0.000000, -0.001745, -0.005236, 0.000000, 0.043039, 0.710535, 3.599542, -0.000000, 0.000000, 0.968649
1649827459,800000000, 0.014104, 0.610643, 3.599973, 0.003491, 0.006981, 0.968658, 0.100000, 0.000000, 0.000000, -0.003491, -0.006981, -0.000000, 0.070743, 0.693053, 3.599275, -0.000000, 0.000000, 0.968633
1649827459,900000000, -0.040778, 0.634910, 3.600156, -0.000000, 0.006981, 0.968658, 0.100000, 0.000000, 0.000000, 0.000000, -0.006981, 0.000000, 0.015861, 0.717321, 3.599458, 0.000000, 0.000000, 0.968658
1649827460,0, -0.019425, 0.620962, 3.600085, -0.000000, 0.006981, 0.968658, 0.100000, 0.000000, 0.000000, 0.000000, -0.006981, 0.000000, 0.037214, 0.703373, 3.599387, 0.000000, 0.000000, 0.968658
1649827460,100000000, -0.097184, 0.650622, 3.600344, -0.000000, 0.006981, 0.968658, 0.100000, 0.000000, 0.000000, 0.000000, -0.006981, 0.000000, -0.040545, 0.733033, 3.599646, 0.000000, 0.000000, 0.968658
1649827460,200000000, -0.084352, 0.640724, 3.600301, -0.000000, 0.005236, 0.968658, 0.100000, 0.000000, 0.000000, 0.000000, -0.005236, 0.000000, -0.027712, 0.723136, 3.599777, -0.000000, -0.000000, 0.968658
1649827460,300000000, -0.095502, 0.652491, 3.600338, 0.001745, 0.005236, 0.968658, 0.100000, 0.000000, 0.000000, -0.001745, -0.005236, 0.000000, -0.038862, 0.734903, 3.599814, -0.000000, 0.000000, 0.968649
1649827460,400000000, -0.085542, 0.645101, 3.600305, 0.001745, 0.005236, 0.968658, 0.100000, 0.000000, 0.000000, -0.001745, -0.005236, 0.000000, -0.028902, 0.727512, 3.599781, -0.000000, 0.000000, 0.968649
1649827460,500000000, -0.127934, 0.641521, 3.600446, 0.001745, 0.005236, 0.968658, 0.100000, 0.000000, 0.000000, -0.001745, -0.005236, 0.000000, -0.071294, 0.723933, 3.599922, -0.000000, 0.000000, 0.968649
1649827460,600000000, -0.123858, 0.634956, 3.600433, 0.001745, 0.005236, 0.968658, 0.100000, 0.000000, 0.000000, -0.001745, -0.005236, 0.000000, -0.067218, 0.717367, 3.599909, -0.000000, 0.000000, 0.968649
1649827460,700000000, -0.157887, 0.617757, 3.600546, 0.001745, 0.005236, 0.968658, 0.100000, 0.000000, 0.000000, -0.001745, -0.005236, 0.000000, -0.101247, 0.700169, 3.600022, -0.000000, 0.000000, 0.968649
1649827460,800000000, -0.158982, 0.610672, 3.500549, -0.000000, 0.005236, 0.968658, 0.100000, 0.000000, 0.000000, 0.000000, -0.005236, 0.000000, -0.102342, 0.693083, 3.500025, -0.000000, -0.000000, 0.968658
1649827460,900000000, -0.166913, 0.604797, 3.500575, -0.000000, 0.005236, 0.968658, 0.100000, 0.000000, 0.000000, 0.000000, -0.005236, 0.000000, -0.110273, 0.687209, 3.500052, -0.000000, -0.000000, 0.968658
1649827461,0, -0.169743, 0.597947, 3.500585, -0.000000, 0.005236, 0.968658, 0.100000, 0.000000, 0.000000, 0.000000, -0.005236, 0.000000, -0.113103, 0.680358, 3.500061, -0.000000, -0.000000, 0.968658
1649827461,100000000, -0.189741, 0.556437, 3.500651, -0.000000, 0.005236, 0.968658, 0.100000, 0.000000, 0.000000, 0.000000, -0.005236, 0.000000, -0.133101, 0.638849, 3.500128, -0.000000, -0.000000, 0.968658
1649827461,200000000, -0.195335, 0.546309, 3.500670, 0.000000, 0.003491, 0.968658, 0.100000, 0.000000, 0.000000, 0.000000, -0.003491, 0.000000, -0.138695, 0.628721, 3.500321, 0.000000, 0.000000, 0.968658
1649827461,300000000, -0.174202, 0.508727, 3.500600, -0.000000, 0.005236, 0.968658, 0.100000, 0.000000, 0.000000, 0.000000, -0.005236, 0.000000, -0.117562, 0.591139, 3.500076, -0.000000, -0.000000, 0.968658
1649827461,400000000, -0.178604, 0.495897, 3.500614, -0.000000, 0.005236, 0.968658, 0.100000, 0.000000, 0.000000, 0.000000, -0.005236, 0.000000, -0.121965, 0.578309, 3.500091, -0.000000, -0.000000, 0.968658
1649827461,500000000, -0.157815, 0.474707, 3.500545, -0.000000, 0.006981, 0.968658, 0.100000, 0.000000, 0.000000, 0.000000, -0.006981, 0.000000, -0.101175, 0.557118, 3.499847, 0.000000, 0.000000, 0.968658
1649827461,600000000, -0.160572, 0.460949, 3.500554, -0.000000, 0.006981, 0.968658, 0.100000, 0.000000, 0.000000, 0.000000, -0.006981, 0.000000, -0.103933, 0.543360, 3.499856, 0.000000, 0.000000, 0.968658
1649827461,700000000, -0.140853, 0.442536, 3.500489, -0.000000, 0.005236, 0.968658, 0.100000, 0.000000, 0.000000, 0.000000, -0.005236, 0.000000, -0.084214, 0.524947, 3.499965, -0.000000, -0.000000, 0.968658
1649827461,800000000, -0.142360, 0.427934, 3.500494, -0.000000, 0.005236, 0.968658, 0.100000, 0.000000, 0.000000, 0.000000, -0.005236, 0.000000, -0.085720, 0.510345, 3.499970, -0.000000, -0.000000, 0.968658
1649827461,900000000, -0.142009, 0.422362, 3.500492, -0.000000, 0.005236, 0.968658, 0.100000, 0.000000, 0.000000, 0.000000, -0.005236, 0.000000, -0.085369, 0.504774, 3.499969, -0.000000, -0.000000, 0.968658
1649827462,0, -0.144047, 0.408089, 3.500499, -0.000000, 0.005236, 0.968658, 0.100000, 0.000000, 0.000000, 0.000000, -0.005236, 0.000000, -0.087407, 0.490501, 3.499976, -0.000000, -0.000000, 0.968658
1649827462,100000000, -0.126028, 0.401384, 3.500439, 0.000000, 0.003491, 0.968658, 0.100000, 0.000000, 0.000000, 0.000000, -0.003491, 0.000000, -0.069388, 0.483796, 3.500090, 0.000000, 0.000000, 0.968658
1649827462,200000000, -0.126624, 0.387097, 3.500441, 0.000000, 0.003491, 0.968658, 0.100000, 0.000000, 0.000000, 0.000000, -0.003491, 0.000000, -0.069984, 0.469509, 3.500092, 0.000000, 0.000000, 0.968658
1649827462,300000000, -0.075373, 0.368438, 3.500271, 0.001745, 0.005236, 0.968658, 0.100000, 0.000000, 0.000000, -0.001745, -0.005236, 0.000000, -0.018734, 0.450850, 3.499747, -0.000000, 0.000000, 0.968649
1649827462,400000000, -0.071438, 0.354101, 3.500257, 0.003491, 0.008727, 0.968658, 0.100000, 0.000000, 0.000000, -0.003491, -0.008727, -0.000000, -0.014799, 0.436511, 3.499385, -0.000000, 0.000000, 0.968627
1649827462,500000000, -0.043592, 0.338761, 3.600165, 0.001745, 0.010472, 0.968658, 0.100000, 0.000000, 0.000000, -0.001745, -0.010472, 0.000000, 0.013046, 0.421169, 3.599118, -0.000000, 0.000000, 0.968639
1649827462,600000000, -0.037024, 0.324998, 3.600143, -0.000000, 0.006981, 0.968658, 0.100000, 0.000000, 0.000000, 0.000000, -0.006981, 0.000000, 0.019616, 0.407409, 3.599445, 0.000000, 0.000000, 0.968658
1649827462,700000000, -0.030205, 0.311246, 3.700121, 0.000000, 0.001745, 0.968658, 0.100000, 0.000000, 0.000000, 0.000000, -0.001745, 0.000000, 0.026436, 0.393658, 3.699947, 0.000000, -0.000000, 0.968658
1649827462,800000000, -0.022914, 0.296363, 3.800097, 0.000000, -0.000000, 0.970403, 0.100000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.033583, 0.378875, 3.800097, 0.000000, -0.000000, 0.970403
1649827462,900000000, -0.016741, 0.289476, 3.900077, 0.000000, -0.000000, 0.979130, 0.100000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.039033, 0.372477, 3.900077, 0.000000, -0.000000, 0.979130
1649827463,0, -0.009781, 0.273940, 3.900054, 0.000000, -0.000000, 0.986111, 0.100000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.045413, 0.357328, 3.900054, 0.000000, -0.000000, 0.986111
1649827463,100000000, -0.006947, 0.277594, 3.900045, 0.001745, -0.000000, 0.989602, 0.100000, 0.000000, 0.000000, -0.001745, 0.000000, 0.000000, 0.047955, 0.361175, 3.900045, 0.000000, -0.000000, 0.989602
1649827463,200000000, -0.002753, 0.263860, 3.900031, 0.043633, 0.001745, 0.989602, 0.100000, 0.000000, 0.000000, -0.043633, -0.001745, -0.000000, 0.052149, 0.347440, 3.899856, -0.000000, 0.000002, 0.989526
1649827463,300000000, -0.027473, 0.238017, 4.000114, 0.136136, 0.001745, 0.989602, 0.100000, 0.000000, 0.000000, -0.136136, -0.001745, 0.000000, 0.027430, 0.321597, 3.999939, -0.000000, 0.000016, 0.989365
1649827463,400000000, -0.049022, 0.236550, 4.000186, 0.193732, 0.003491, 0.991347, 0.100000, 0.000000, 0.000000, -0.193732, -0.003491, 0.000000, 0.005734, 0.320225, 3.999836, -0.000001, 0.000065, 0.990675
1649827463,500000000, -0.049685, 0.245109, 4.000188, 0.219911, 0.006981, 0.994838, 0.100000, 0.000000, 0.000000, -0.219911, -0.006981, -0.000000, 0.004778, 0.328974, 3.999490, -0.000005, 0.000168, 0.993315
1649827463,600000000, -0.102414, 0.262440, 3.900363, 0.219911, 0.006981, 1.001819, 0.100000, 0.000000, 0.000000, -0.219911, -0.006981, -0.000000, -0.048538, 0.346683, 3.899665, -0.000005, 0.000168, 1.000296
1649827463,700000000, -0.161504, 0.298184, 3.900560, 0.092502, 0.005236, 1.017527, 0.100000, 0.000000, 0.000000, -0.092502, -0.005236, 0.000000, -0.108958, 0.383264, 3.900036, -0.000001, 0.000022, 1.017043
1649827463,800000000, -0.219999, 0.320474, 3.900754, -0.052360, 0.005236, 1.036726, 0.100000, 0.000000, 0.000000, 0.052360, -0.005236, 0.000000, -0.169095, 0.406547, 3.900231, 0.000001, 0.000007, 1.037000
1649827463,900000000, -0.232499, 0.333952, 3.900796, -0.116937, 0.000000, 1.054179, 0.100000, 0.000000, 0.000000, 0.116937, -0.000000, 0.000000, -0.183104, 0.420902, 3.900796, -0.000000, 0.000000, 1.054179
1649827464,0, -0.266508, 0.344196, 3.900909, -0.125664, -0.001745, 1.062906, 0.100000, 0.000000, 0.000000, 0.125664, 0.001745, 0.000000, -0.217875, 0.431573, 3.901084, 0.000000, -0.000014, 1.062687
1649827464,100000000, -0.296464, 0.330305, 3.901009, -0.106465, -0.003491, 1.064651, 0.100000, 0.000000, 0.000000, 0.106465, 0.003491, 0.000000, -0.247983, 0.417767, 3.901358, 0.000001, -0.000020, 1.064280
1649827464,200000000, -0.312877, 0.328827, 3.901064, -0.089012, -0.000000, 1.064651, 0.100000, 0.000000, 0.000000, 0.089012, -0.000000, 0.000000, -0.264396, 0.416289, 3.901064, 0.000000, -0.000000, 1.064651
1649827464,300000000, -0.389249, 0.382450, 3.901318, -0.076794, 0.000000, 1.064651, 0.100000, 0.000000, 0.000000, 0.076794, -0.000000, 0.000000, -0.340768, 0.469912, 3.901318, -0.000000, 0.000000, 1.064651
1649827464,400000000, -0.391376, 0.375220, 3.801325, -0.144862, -0.000000, 1.064651, 0.100000, 0.000000, 0.000000, 0.144862, -0.000000, 0.000000, -0.342895, 0.462682, 3.801325, -0.000000, -0.000000, 1.064651
1649827464,500000000, -0.319436, 0.338231, 3.801085, -0.211185, 0.001745, 1.066396, 0.100000, 0.000000, 0.000000, 0.211185, -0.001745, -0.000000, -0.271107, 0.425777, 3.800910, 0.000000, 0.000039, 1.066762
1649827464,600000000, -0.275606, 0.309958, 3.800939, -0.244346, 0.001745, 1.071632, 0.100000, 0.000000, 0.000000, 0.244346, -0.001745, -0.000000, -0.227737, 0.397756, 3.800764, 0.000000, 0.000052, 1.072054
