Time(sec), Time(n_sec), robot_x, robot_y, robot_z, robot_roll, robot_pitch, robot_yaw, cam_in_robot_x, cam_in_robot_y, cam_in_robot_z, cam_in_robot_roll, cam_in_robot_pitch, cam_in_robot_yaw, cam_in_world_x, cam_in_world_y, cam_in_world_z, cam_in_world_roll, cam_in_world_pitch, cam_in_world_yaw
1649828039,300000000, 38.057768, 17.999705, 4.355330, -0.000000, -0.045379, 1.635374, 0.100000, 0.000000, 0.000000, 0.000000, 0.045379, 0.000000, 38.051321, 18.099394, 4.359867, 0.000000, -0.000000, 1.635374
1649828039,400000000, 38.124533, 18.001931, 4.455108, -0.001745, -0.029671, 1.635374, 0.100000, 0.000000, 0.000000, 0.001745, 0.029671, -0.000000, 38.118083, 18.101679, 4.458075, 0.000001, -0.000000, 1.635322
1649828039,500000000, 38.131286, 18.001631, 4.555086, -0.001745, -0.019199, 1.635374, 0.100000, 0.000000, 0.000000, 0.001745, 0.019199, 0.000000, 38.124834, 18.101404, 4.557006, 0.000000, -0.000000, 1.635340
1649828039,600000000, 38.216854, 18.003940, 4.654801, -0.001745, -0.008727, 1.635374, 0.100000, 0.000000, 0.000000, 0.001745, 0.008727, 0.000000, 38.210401, 18.103727, 4.655674, 0.000000, -0.000000, 1.635358
1649828039,700000000, 38.232729, 18.000563, 4.754749, -0.001745, -0.000000, 1.635374, 0.100000, 0.000000, 0.000000, 0.001745, -0.000000, 0.000000, 38.226276, 18.100355, 4.754749, 0.000000, -0.000000, 1.635374
1649828039,800000000, 38.214009, 18.020201, 4.854812, 0.000000, 0.003491, 1.635374, 0.100000, 0.000000, 0.000000, 0.000000, -0.003491, 0.000000, 38.207556, 18.119992, 4.854463, 0.000000, 0.000000, 1.635374
1649828039,900000000, 38.226903, 18.018544, 4.954769, 0.000000, 0.012217, 1.635374, 0.100000, 0.000000, 0.000000, 0.000000, -0.012217, 0.000000, 38.220450, 18.118328, 4.953548, 0.000000, 0.000000, 1.635374
1649828040,0, 38.220440, 17.975626, 5.054792, 0.003491, 0.024435, 1.635374, 0.100000, 0.000000, 0.000000, -0.003491, -0.024435, -0.000000, 38.213989, 18.075388, 5.052348, -0.000001, 0.000000, 1.635288
1649828040,100000000, 38.229064, 17.972187, 5.154764, 0.003491, 0.024435, 1.635374, 0.100000, 0.000000, 0.000000, -0.003491, -0.024435, -0.000000, 38.222613, 18.071948, 5.152320, -0.000001, 0.000000, 1.635288
1649828040,200000000, 38.268618, 17.964260, 5.254632, 0.003491, 0.027925, 1.635374, 0.100000, 0.000000, 0.000000, -0.003491, -0.027925, 0.000000, 38.262168, 18.064013, 5.251840, -0.000001, 0.000000, 1.635276
1649828040,300000000, 38.277481, 17.963221, 5.454604, 0.005236, 0.029671, 1.635374, 0.100000, 0.000000, 0.000000, -0.005236, -0.029671, 0.000000, 38.271030, 18.062969, 5.451637, -0.000002, 0.000000, 1.635218
1649828040,400000000, 38.249079, 17.956461, 5.554699, 0.003491, 0.029671, 1.635374, 0.100000, 0.000000, 0.000000, -0.003491, -0.029671, 0.000000, 38.242629, 18.056208, 5.551732, -0.000002, 0.000000, 1.635270
1649828040,500000000, 38.251553, 17.957722, 5.754692, 0.003491, 0.029671, 1.635374, 0.100000, 0.000000, 0.000000, -0.003491, -0.029671, 0.000000, 38.245102, 18.057470, 5.751725, -0.000002, 0.000000, 1.635270
1649828040,600000000, 38.282778, 17.947040, 5.854588, 0.001745, 0.029671, 1.635374, 0.100000, 0.000000, 0.000000, -0.001745, -0.029671, -0.000000, 38.276328, 18.046788, 5.851622, -0.000001, 0.000000, 1.635322
1649828040,700000000, 38.285189, 17.949668, 5.954581, 0.000000, 0.031416, 1.635374, 0.100000, 0.000000, 0.000000, 0.000000, -0.031416, 0.000000, 38.278739, 18.049410, 5.951440, 0.000000, 0.000000, 1.635374
1649828040,800000000, 38.271236, 18.010487, 6.154628, -0.001745, 0.027925, 1.635374, 0.100000, 0.000000, 0.000000, 0.001745, -0.027925, -0.000000, 38.264785, 18.110240, 6.151836, 0.000001, 0.000000, 1.635422
1649828040,900000000, 38.270630, 18.021590, 6.254631, -0.001745, 0.027925, 1.635374, 0.100000, 0.000000, 0.000000, 0.001745, -0.027925, -0.000000, 38.264180, 18.121343, 6.251839, 0.000001, 0.000000, 1.635422
1649828041,0, 38.248662, 18.131308, 6.354704, -0.001745, 0.027925, 1.635374, 0.100000, 0.000000, 0.000000, 0.001745, -0.027925, -0.000000, 38.242211, 18.231061, 6.351912, 0.000001, 0.000000, 1.635422
1649828041,100000000, 38.244636, 18.156432, 6.454718, -0.001745, 0.026180, 1.635374, 0.100000, 0.000000, 0.000000, 0.001745, -0.026180, 0.000000, 38.238185, 18.256189, 6.452101, 0.000001, 0.000000, 1.635419
1649828041,200000000, 38.230519, 18.128511, 6.654767, -0.001745, 0.026180, 1.635374, 0.100000, 0.000000, 0.000000, 0.001745, -0.026180, 0.000000, 38.224068, 18.228269, 6.652149, 0.000001, 0.000000, 1.635419
1649828041,300000000, 38.224182, 18.150600, 6.754788, -0.001745, 0.022689, 1.635374, 0.100000, 0.000000, 0.000000, 0.001745, -0.022689, 0.000000, 38.217730, 18.250366, 6.752520, 0.000000, 0.000000, 1.635413
1649828041,400000000, 38.295185, 18.142244, 6.854552, -0.001745, 0.024435, 1.635374, 0.100000, 0.000000, 0.000000, 0.001745, -0.024435, -0.000000, 38.288733, 18.242006, 6.852109, 0.000001, 0.000000, 1.635416
1649828041,500000000, 38.295410, 18.164725, 6.954552, -0.001745, 0.020944, 1.635374, 0.100000, 0.000000, 0.000000, 0.001745, -0.020944, -0.000000, 38.288958, 18.264494, 6.952457, 0.000000, 0.000000, 1.635410
1649828041,600000000, 38.310112, 18.176260, 7.154504, -0.001745, 0.020944, 1.635374, 0.100000, 0.000000, 0.000000, 0.001745, -0.020944, -0.000000, 38.303660, 18.276029, 7.152409, 0.000000, 0.000000, 1.635410
1649828041,700000000, 38.311052, 18.197707, 7.254501, -0.001745, 0.020944, 1.635374, 0.100000, 0.000000, 0.000000, 0.001745, -0.020944, -0.000000, 38.304600, 18.297476, 7.252407, 0.000000, 0.000000, 1.635410
1649828041,800000000, 38.373581, 18.238756, 7.354293, -0.003491, 0.017453, 1.635374, 0.100000, 0.000000, 0.000000, 0.003491, -0.017453, 0.000000, 38.367129, 18.338533, 7.352548, 0.000001, 0.000000, 1.635434
1649828041,900000000, 38.380820, 18.264205, 7.454269, -0.003491, 0.019199, 1.635374, 0.100000, 0.000000, 0.000000, 0.003491, -0.019199, 0.000000, 38.374368, 18.363978, 7.452350, 0.000001, 0.000000, 1.635441
1649828042,0, 38.386422, 18.222819, 7.554251, -0.003491, 0.015708, 1.635374, 0.100000, 0.000000, 0.000000, 0.003491, -0.015708, -0.000000, 38.379970, 18.322599, 7.552681, 0.000000, 0.000000, 1.635428
1649828042,100000000, 38.394684, 18.243013, 7.754225, -0.003491, 0.015708, 1.635374, 0.100000, 0.000000, 0.000000, 0.003491, -0.015708, -0.000000, 38.388232, 18.342792, 7.752654, 0.000000, 0.000000, 1.635428
1649828042,200000000, 38.415469, 18.281536, 7.854156, -0.003491, 0.013963, 1.635374, 0.100000, 0.000000, 0.000000, 0.003491, -0.013963, 0.000000, 38.409016, 18.381318, 7.852760, 0.000000, 0.000000, 1.635422
1649828042,300000000, 38.425663, 18.304004, 7.954122, -0.003491, 0.013963, 1.635374, 0.100000, 0.000000, 0.000000, 0.003491, -0.013963, 0.000000, 38.419210, 18.403786, 7.952726, 0.000000, 0.000000, 1.635422
1649828042,400000000, 38.299017, 18.307178, 8.054545, -0.003491, 0.013963, 1.635374, 0.100000, 0.000000, 0.000000, 0.003491, -0.013963, 0.000000, 38.292565, 18.406960, 8.053149, 0.000000, 0.000000, 1.635422
1649828042,500000000, 38.296685, 18.328165, 8.154554, -0.003491, 0.013963, 1.635374, 0.100000, 0.000000, 0.000000, 0.003491, -0.013963, 0.000000, 38.290233, 18.427947, 8.153157, 0.000000, 0.000000, 1.635422
1649828042,600000000, 38.220544, 18.385605, 8.254808, -0.003491, 0.013963, 1.635374, 0.100000, 0.000000, 0.000000, 0.003491, -0.013963, 0.000000, 38.214092, 18.485387, 8.253412, 0.000000, 0.000000, 1.635422
1649828042,700000000, 38.210680, 18.410524, 8.354841, -0.001745, 0.012217, 1.635374, 0.100000, 0.000000, 0.000000, 0.001745, -0.012217, 0.000000, 38.204227, 18.510309, 8.353620, 0.000000, 0.000000, 1.635395
1649828042,800000000, 38.177494, 18.410361, 8.554953, -0.001745, 0.013963, 1.635374, 0.100000, 0.000000, 0.000000, 0.001745, -0.013963, 0.000000, 38.171042, 18.510143, 8.553557, 0.000000, 0.000000, 1.635398
1649828042,900000000, 38.164136, 18.433228, 8.654998, 0.000000, 0.013963, 1.635374, 0.100000, 0.000000, 0.000000, 0.000000, -0.013963, 0.000000, 38.157683, 18.533010, 8.653602, 0.000000, 0.000000, 1.635374
1649828043,0, 38.184931, 18.433541, 8.754930, -0.001745, 0.013963, 1.635374, 0.100000, 0.000000, 0.000000, 0.001745, -0.013963, 0.000000, 38.178479, 18.533323, 8.753533, 0.000000, 0.000000, 1.635398
1649828043,100000000, 38.173760, 18.454251, 8.854967, 0.000000, 0.012217, 1.635374, 0.100000, 0.000000, 0.000000, 0.000000, -0.012217, 0.000000, 38.167308, 18.554035, 8.853746, 0.000000, 0.000000, 1.635374
1649828043,200000000, 38.176213, 18.488446, 8.954960, 0.000000, 0.012217, 1.635374, 0.100000, 0.000000, 0.000000, 0.000000, -0.012217, 0.000000, 38.169760, 18.588230, 8.953738, 0.000000, 0.000000, 1.635374
1649828043,300000000, 38.165025, 18.511120, 9.054997, 0.000000, 0.012217, 1.635374, 0.100000, 0.000000, 0.000000, 0.000000, -0.012217, 0.000000, 38.158572, 18.610904, 9.053776, 0.000000, 0.000000, 1.635374
1649828043,400000000, 38.215874, 18.500994, 9.254829, 0.000000, 0.012217, 1.635374, 0.100000, 0.000000, 0.000000, 0.000000, -0.012217, 0.000000, 38.209421, 18.600778, 9.253607, 0.000000, 0.000000, 1.635374
1649828043,500000000, 38.209954, 18.519171, 9.354849, 0.000000, 0.013963, 1.635374, 0.100000, 0.000000, 0.000000, 0.000000, -0.013963, 0.000000, 38.203502, 18.618953, 9.353453, 0.000000, 0.000000, 1.635374
1649828043,600000000, 38.187498, 18.523290, 9.454925, 0.000000, 0.013963, 1.635374, 0.100000, 0.000000, 0.000000, 0.000000, -0.013963, 0.000000, 38.181045, 18.623072, 9.453528, 0.000000, 0.000000, 1.635374
1649828043,700000000, 38.179284, 18.539468, 9.554953, -0.001745, 0.015708, 1.635374, 0.100000, 0.000000, 0.000000, 0.001745, -0.015708, -0.000000, 38.172831, 18.639248, 9.553382, 0.000000, 0.000000, 1.635401
1649828043,800000000, 38.224541, 18.548502, 9.654802, -0.003491, 0.015708, 1.635374, 0.100000, 0.000000, 0.000000, 0.003491, -0.015708, -0.000000, 38.218088, 18.648281, 9.653231, 0.000000, 0.000000, 1.635428
1649828043,900000000, 38.221365, 18.563635, 9.754813, -0.001745, 0.013963, 1.635374, 0.100000, 0.000000, 0.000000, 0.001745, -0.013963, 0.000000, 38.214912, 18.663417, 9.753417, 0.000000, 0.000000, 1.635398
1649828044,0, 38.212537, 18.575613, 9.854843, -0.001745, 0.012217, 1.635374, 0.100000, 0.000000, 0.000000, 0.001745, -0.012217, 0.000000, 38.206085, 18.675397, 9.853622, 0.000000, 0.000000, 1.635395
1649828044,100000000, 38.208934, 18.589000, 9.954856, 0.000000, 0.013963, 1.635374, 0.100000, 0.000000, 0.000000, 0.000000, -0.013963, 0.000000, 38.202482, 18.688781, 9.953460, 0.000000, 0.000000, 1.635374
1649828044,200000000, 38.233447, 18.473394, 10.054775, -0.001745, 0.013963, 1.635374, 0.100000, 0.000000, 0.000000, 0.001745, -0.013963, 0.000000, 38.226994, 18.573176, 10.053379, 0.000000, 0.000000, 1.635398
1649828044,300000000, 38.232609, 18.473278, 10.054778, -0.001745, 0.015708, 1.635374, 0.100000, 0.000000, 0.000000, 0.001745, -0.015708, -0.000000, 38.226156, 18.573057, 10.053207, 0.000000, 0.000000, 1.635401
1649828044,400000000, 38.204352, 18.506362, 10.054872, -0.001745, 0.019199, 1.635374, 0.100000, 0.000000, 0.000000, 0.001745, -0.019199, 0.000000, 38.197900, 18.606135, 10.052952, 0.000000, 0.000000, 1.635407
1649828044,500000000, 38.201200, 18.508300, 10.054882, -0.001745, 0.019199, 1.635374, 0.100000, 0.000000, 0.000000, 0.001745, -0.019199, 0.000000, 38.194748, 18.608073, 10.052963, 0.000000, 0.000000, 1.635407
1649828044,600000000, 38.191350, 18.574878, 10.054915, 0.000000, 0.019199, 1.635374, 0.100000, 0.000000, 0.000000, 0.000000, -0.019199, 0.000000, 38.184898, 18.674651, 10.052995, 0.000000, -0.000000, 1.635374
1649828044,700000000, 38.187188, 18.582782, 10.054929, 0.000000, 0.019199, 1.635374, 0.100000, 0.000000, 0.000000, 0.000000, -0.019199, 0.000000, 38.180736, 18.682555, 10.053009, 0.000000, -0.000000, 1.635374
1649828044,800000000, 38.161557, 18.611349, 10.055014, -0.003491, 0.017453, 1.635374, 0.100000, 0.000000, 0.000000, 0.003491, -0.017453, 0.000000, 38.155105, 18.711125, 10.053269, 0.000001, 0.000000, 1.635434
1649828044,900000000, 38.155772, 18.621131, 10.055034, -0.003491, 0.015708, 1.647591, 0.100000, 0.000000, 0.000000, 0.003491, -0.015708, -0.000000, 38.148101, 18.720824, 10.053463, 0.000000, 0.000000, 1.647646
1649828045,0, 38.166706, 18.646656, 10.054997, -0.003491, 0.013963, 1.680752, 0.100000, 0.000000, 0.000000, 0.003491, -0.013963, 0.000000, 38.155733, 18.746042, 10.053601, 0.000000, 0.000000, 1.680801
1649828045,100000000, 38.162607, 18.658087, 10.055011, -0.001745, 0.015708, 1.738348, 0.100000, 0.000000, 0.000000, 0.001745, -0.015708, -0.000000, 38.145932, 18.756674, 10.053440, 0.000000, 0.000000, 1.738375
1649828045,200000000, 38.156036, 18.712637, 10.055032, 0.000000, 0.013963, 1.811652, 0.100000, 0.000000, 0.000000, 0.000000, -0.013963, 0.000000, 38.132185, 18.809741, 10.053636, 0.000000, -0.000000, 1.811652
1649828045,300000000, 38.150752, 18.728672, 10.055050, 0.000000, 0.017453, 1.893682, 0.100000, 0.000000, 0.000000, 0.000000, -0.017453, 0.000000, 38.119026, 18.823490, 10.053305, 0.000000, -0.000000, 1.893682
1649828045,400000000, 38.162672, 18.775934, 10.055010, 0.000000, 0.015708, 1.984439, 0.100000, 0.000000, 0.000000, 0.000000, -0.015708, 0.000000, 38.122482, 18.867489, 10.053439, 0.000000, -0.000000, 1.984439
1649828045,500000000, 38.157699, 18.795330, 9.955026, -0.001745, 0.015708, 2.080432, 0.100000, 0.000000, 0.000000, 0.001745, -0.015708, -0.000000, 38.108919, 18.882612, 9.953455, 0.000000, 0.000000, 2.080460
1649828045,600000000, 38.171025, 18.816551, 9.954982, -0.003491, 0.013963, 2.164208, 0.100000, 0.000000, 0.000000, 0.003491, -0.013963, 0.000000, 38.115112, 18.899447, 9.953585, 0.000000, 0.000000, 2.164257
1649828045,700000000, 38.167533, 18.836798, 9.954993, -0.006981, 0.012217, 2.246239, 0.100000, 0.000000, 0.000000, 0.006981, -0.012217, -0.000000, 38.105013, 18.914835, 9.953771, 0.000001, 0.000000, 2.246324
1649828045,800000000, 38.165542, 18.858910, 9.955000, -0.010472, 0.013963, 2.302089, 0.100000, 0.000000, 0.000000, 0.010472, -0.013963, -0.000000, 38.098765, 18.933334, 9.953604, 0.000001, 0.000001, 2.302235
1649828045,900000000, 38.161891, 18.880670, 9.955012, -0.010472, 0.012217, 2.307325, 0.100000, 0.000000, 0.000000, 0.010472, -0.012217, 0.000000, 38.094724, 18.954745, 9.953790, 0.000001, 0.000001, 2.307453
1649828046,0, 38.143760, 18.903773, 9.955072, -0.015708, 0.012217, 2.307325, 0.100000, 0.000000, 0.000000, 0.015708, -0.012217, 0.000000, 38.076593, 18.977848, 9.953851, 0.000001, 0.000002, 2.307517
1649828046,100000000, 38.139059, 18.927773, 9.955088, -0.017453, 0.010472, 2.307325, 0.100000, 0.000000, 0.000000, 0.017453, -0.010472, 0.000000, 38.071891, 19.001850, 9.954041, 0.000001, 0.000002, 2.307508
1649828046,200000000, 38.119590, 18.968672, 9.955153, -0.017453, 0.010472, 2.307325, 0.100000, 0.000000, 0.000000, 0.017453, -0.010472, 0.000000, 38.052421, 19.042748, 9.954106, 0.000001, 0.000002, 2.307508
1649828046,300000000, 38.113990, 18.996319, 9.955171, -0.015708, 0.006981, 2.307325, 0.100000, 0.000000, 0.000000, 0.015708, -0.006981, 0.000000, 38.046820, 19.070398, 9.954473, 0.000000, 0.000001, 2.307435
1649828046,400000000, 38.094351, 19.007036, 9.955237, -0.012217, 0.006981, 2.307325, 0.100000, 0.000000, 0.000000, 0.012217, -0.005236, 0.000000, 38.027181, 19.081115, 9.954539, 0.000000, 0.001746, 2.307389
1649828046,500000000, 38.087785, 19.034206, 9.955259, -0.010472, 0.008727, 2.307325, 0.100000, 0.000000, 0.000000, 0.010472, 0.006981, 0.000000, 38.020616, 19.108284, 9.954386, -0.000001, 0.015708, 2.307252
1649828046,600000000, 38.069434, 19.052038, 9.955320, -0.008727, 0.008727, 2.307325, 0.100000, 0.000000, 0.000000, 0.008727, 0.027925, -0.000000, 38.002265, 19.126115, 9.954447, -0.000006, 0.036651, 2.307081
1649828046,700000000, 38.061760, 19.078946, 9.955345, -0.008727, 0.006981, 2.307325, 0.100000, 0.000000, 0.000000, 0.008727, 0.052360, -0.000000, 37.994589, 19.153024, 9.954647, -0.000015, 0.059339, 2.306868
1649828046,800000000, 38.044078, 19.073083, 9.955404, -0.010472, 0.006981, 2.307325, 0.100000, 0.000000, 0.000000, 0.010472, 0.075049, -0.000000, 37.976907, 19.147162, 9.954706, -0.000035, 0.082026, 2.306537
1649828046,900000000, 38.035233, 19.097108, 9.955434, -0.008727, 0.006981, 2.307325, 0.100000, 0.000000, 0.000000, 0.008727, 0.075049, 0.000000, 37.968062, 19.171186, 9.954736, -0.000029, 0.082028, 2.306669
1649828047,0, 38.018500, 19.094482, 9.955490, -0.008727, 0.006981, 2.307325, 0.100000, 0.000000, 0.000000, 0.008727, 0.118682, 0.000000, 37.951329, 19.168561, 9.954791, -0.000069, 0.125659, 2.306284
1649828047,100000000, 38.008340, 19.115875, 9.955523, -0.008727, 0.008727, 2.307325, 0.100000, 0.000000, 0.000000, 0.008727, 0.139626, 0.000000, 37.941171, 19.189953, 9.954651, -0.000097, 0.148348, 2.306097
1649828047,200000000, 38.009232, 19.116877, 9.955520, -0.008727, 0.008727, 2.307325, 0.100000, 0.000000, 0.000000, 0.008727, 0.162316, 0.000000, 37.942062, 19.190954, 9.954648, -0.000129, 0.171036, 2.305894
1649828047,300000000, 37.999572, 19.136151, 9.955553, -0.008727, 0.010472, 2.307325, 0.100000, 0.000000, 0.000000, 0.008727, 0.183260, -0.000000, 37.932403, 19.210227, 9.954505, -0.000166, 0.193724, 2.305705
1649828047,400000000, 37.983301, 19.151652, 9.955607, -0.010472, 0.012217, 2.307325, 0.100000, 0.000000, 0.000000, 0.010472, 0.204204, -0.000000, 37.916134, 19.225727, 9.954385, -0.000249, 0.216409, 2.305151
1649828047,500000000, 37.972456, 19.170919, 9.955643, -0.010472, 0.010472, 2.307325, 0.100000, 0.000000, 0.000000, 0.010472, 0.223402, -0.000000, 37.905288, 19.244995, 9.954596, -0.000292, 0.233862, 2.304940
1649828047,600000000, 37.958006, 19.188389, 9.955691, -0.006981, 0.010472, 2.307325, 0.100000, 0.000000, 0.000000, 0.006981, 0.233874, -0.000000, 37.890837, 19.262465, 9.954644, -0.000213, 0.244340, 2.305658
1649828047,700000000, 37.946057, 19.207206, 9.955731, -0.006981, 0.012217, 2.307325, 0.100000, 0.000000, 0.000000, 0.006981, 0.233874, -0.000000, 37.878890, 19.281281, 9.954509, -0.000216, 0.246086, 2.305657
1649828047,800000000, 37.949287, 19.234955, 9.955720, -0.005236, 0.013963, 2.307325, 0.100000, 0.000000, 0.000000, 0.005236, 0.232129, 0.000000, 37.882121, 19.309028, 9.954324, -0.000162, 0.246088, 2.306083
1649828047,900000000, 37.937795, 19.254376, 9.955758, -0.005236, 0.013963, 2.307325, 0.100000, 0.000000, 0.000000, 0.005236, 0.232129, 0.000000, 37.870630, 19.328450, 9.954362, -0.000162, 0.246088, 2.306083
